a1,a2,a3,a4,a5,a6,a7,b1,b2,b3,b4,b5,b6,b7,c1,c2,c3,c4,c5,c6,c7,d1,d2,d3,d4,d5,d6,d7,e1,e2,e3,e4,e5,e6,e7,f1,f2,f3,f4,f5,f6,f7,result,game_id
b,b,b,b,b,o,b,b,b,b,b,b,x,b,b,b,b,o,b,x,b,b,x,b,o,b,x,b,b,o,b,x,b,o,b,x,x,b,o,x,o,b,win,48
b,b,b,b,b,o,b,b,b,b,o,b,x,b,b,b,b,o,b,x,b,b,x,b,o,b,x,b,b,o,b,x,b,o,b,x,x,b,o,x,o,b,loss,48
b,b,b,x,b,o,b,b,b,b,o,b,x,b,b,b,b,o,b,x,b,b,x,b,o,b,x,b,b,o,b,x,b,o,b,x,x,b,o,x,o,b,win,48
b,b,b,x,b,o,b,b,b,b,o,b,x,b,b,b,b,o,b,x,b,b,x,b,o,b,x,b,b,o,b,x,b,o,b,x,x,b,o,x,o,o,loss,48
b,b,b,x,b,o,b,b,b,b,o,b,x,b,b,x,b,o,b,x,b,b,x,b,o,b,x,b,b,o,b,x,b,o,b,x,x,b,o,x,o,o,win,48
b,b,b,x,b,o,b,b,b,b,o,b,x,b,b,x,b,o,b,x,b,b,x,b,o,b,x,b,o,o,b,x,b,o,b,x,x,b,o,x,o,o,loss,48
b,b,b,x,b,o,b,b,b,b,o,b,x,b,b,x,b,o,b,x,b,b,x,b,o,b,x,b,o,o,b,x,b,o,b,x,x,x,o,x,o,o,win,48
b,b,b,x,b,o,b,b,o,b,o,b,x,b,b,x,b,o,b,x,b,b,x,b,o,b,x,b,o,o,b,x,b,o,b,x,x,x,o,x,o,o,loss,48
b,b,b,x,b,o,b,b,o,b,o,b,x,b,b,x,b,o,b,x,b,b,x,b,o,b,x,b,o,o,b,x,b,o,x,x,x,x,o,x,o,o,win,48
b,b,b,x,b,o,b,b,o,b,o,b,x,b,b,x,b,o,b,x,b,o,x,b,o,b,x,b,o,o,b,x,b,o,x,x,x,x,o,x,o,o,loss,48
b,b,b,x,b,o,b,b,o,b,o,b,x,b,x,x,b,o,b,x,b,o,x,b,o,b,x,b,o,o,b,x,b,o,x,x,x,x,o,x,o,o,win,48
b,b,b,x,b,o,b,o,o,b,o,b,x,b,x,x,b,o,b,x,b,o,x,b,o,b,x,b,o,o,b,x,b,o,x,x,x,x,o,x,o,o,loss,48
b,x,b,x,b,o,b,o,o,b,o,b,x,b,x,x,b,o,b,x,b,o,x,b,o,b,x,b,o,o,b,x,b,o,x,x,x,x,o,x,o,o,win,48
b,x,b,x,b,o,b,o,o,b,o,b,x,b,x,x,b,o,b,x,b,o,x,b,o,b,x,o,o,o,b,x,b,o,x,x,x,x,o,x,o,o,loss,48
b,x,b,x,b,o,b,o,o,b,o,b,x,b,x,x,b,o,b,x,x,o,x,b,o,b,x,o,o,o,b,x,b,o,x,x,x,x,o,x,o,o,win,48
b,x,b,x,b,o,b,o,o,b,o,b,x,o,x,x,b,o,b,x,x,o,x,b,o,b,x,o,o,o,b,x,b,o,x,x,x,x,o,x,o,o,loss,48
b,x,b,x,b,o,x,o,o,b,o,b,x,o,x,x,b,o,b,x,x,o,x,b,o,b,x,o,o,o,b,x,b,o,x,x,x,x,o,x,o,o,win,48
o,x,b,x,b,o,x,o,o,b,o,b,x,o,x,x,b,o,b,x,x,o,x,b,o,b,x,o,o,o,b,x,b,o,x,x,x,x,o,x,o,o,loss,48
o,x,b,x,b,o,x,o,o,b,o,b,x,o,x,x,b,o,b,x,x,o,x,b,o,b,x,o,o,o,x,x,b,o,x,x,x,x,o,x,o,o,win,48
o,x,b,x,b,o,x,o,o,b,o,b,x,o,x,x,b,o,b,x,x,o,x,o,o,b,x,o,o,o,x,x,b,o,x,x,x,x,o,x,o,o,loss,48
o,x,b,x,b,o,x,o,o,b,o,b,x,o,x,x,x,o,b,x,x,o,x,o,o,b,x,o,o,o,x,x,b,o,x,x,x,x,o,x,o,o,win,48
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,loss,49
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,win,49
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,b,o,b,loss,49
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,b,x,b,o,b,win,49
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,b,o,b,b,b,b,x,b,o,b,loss,49
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,x,b,o,b,b,b,b,x,b,o,b,win,49
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,x,b,b,b,b,x,b,o,b,b,b,b,x,b,o,b,loss,49
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,b,o,b,x,b,b,b,b,x,b,o,b,b,b,b,x,b,o,b,win,49
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,b,o,b,x,b,b,b,b,x,b,o,b,b,b,o,x,b,o,b,loss,49
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,b,o,b,x,b,b,b,x,x,b,o,b,b,b,o,x,b,o,b,win,49
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,o,o,b,x,b,b,b,x,x,b,o,b,b,b,o,x,b,o,b,loss,49
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,x,b,b,b,b,b,o,o,b,x,b,b,b,x,x,b,o,b,b,b,o,x,b,o,b,win,49
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,x,b,o,b,b,b,o,o,b,x,b,b,b,x,x,b,o,b,b,b,o,x,b,o,b,loss,49
b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,x,x,b,o,b,b,b,o,o,b,x,b,b,b,x,x,b,o,b,b,b,o,x,b,o,b,win,49
b,b,b,b,b,b,b,b,b,b,x,b,o,b,b,b,x,x,b,o,b,b,b,o,o,b,x,b,b,b,x,x,b,o,b,b,b,o,x,b,o,b,loss,49
b,b,b,b,b,b,b,b,b,b,x,b,o,b,b,b,x,x,b,o,b,b,b,o,o,b,x,b,b,b,x,x,b,o,b,x,b,o,x,b,o,b,win,49
b,b,b,b,b,b,b,b,b,b,x,b,o,b,b,b,x,x,b,o,b,b,b,o,o,b,x,b,o,b,x,x,b,o,b,x,b,o,x,b,o,b,loss,49
b,b,b,b,b,b,b,b,b,x,x,b,o,b,b,b,x,x,b,o,b,b,b,o,o,b,x,b,o,b,x,x,b,o,b,x,b,o,x,b,o,b,win,49
b,b,b,b,b,b,b,b,b,x,x,b,o,b,b,b,x,x,b,o,b,o,b,o,o,b,x,b,o,b,x,x,b,o,b,x,b,o,x,b,o,b,loss,49
b,b,b,b,b,b,b,b,b,x,x,b,o,b,x,b,x,x,b,o,b,o,b,o,o,b,x,b,o,b,x,x,b,o,b,x,b,o,x,b,o,b,win,49
b,b,b,b,b,b,b,b,b,x,x,b,o,b,x,b,x,x,b,o,b,o,b,o,o,b,x,b,o,b,x,x,b,o,b,x,o,o,x,b,o,b,loss,49
b,b,b,b,b,b,b,b,b,x,x,b,o,b,x,b,x,x,b,o,b,o,b,o,o,b,x,b,o,b,x,x,b,o,b,x,o,o,x,x,o,b,win,49
b,b,b,b,b,b,b,b,b,x,x,b,o,b,x,b,x,x,b,o,b,o,b,o,o,b,x,b,o,b,x,x,o,o,b,x,o,o,x,x,o,b,loss,49
b,b,b,b,b,b,b,b,b,x,x,b,o,b,x,b,x,x,b,o,b,o,b,o,o,b,x,b,o,x,x,x,o,o,b,x,o,o,x,x,o,b,win,49
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,win,50
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,loss,50
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,o,b,b,b,win,50
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,x,o,b,b,b,loss,50
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,x,b,b,b,b,b,x,o,b,b,b,win,50
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,o,x,b,b,b,b,b,x,o,b,b,b,loss,50
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,b,x,b,b,b,b,b,o,x,b,b,b,b,b,x,o,b,b,b,win,50
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,x,x,b,b,b,b,b,o,x,b,b,b,b,b,x,o,b,b,b,loss,50
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,x,x,b,b,b,b,b,o,x,b,b,b,b,b,x,o,b,b,o,win,50
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,x,x,b,b,b,b,b,o,x,b,b,b,b,b,x,o,b,x,o,loss,50
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,x,x,b,b,b,b,b,o,x,b,o,b,b,b,x,o,b,x,o,win,50
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,o,b,b,b,b,b,x,x,b,b,b,b,b,o,x,b,o,b,b,b,x,o,b,x,o,loss,50
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,o,b,b,b,b,b,x,x,b,b,b,b,b,o,x,b,o,b,o,b,x,o,b,x,o,win,50
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,o,b,b,b,b,b,x,x,b,x,b,b,b,o,x,b,o,b,o,b,x,o,b,x,o,loss,50
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,o,b,b,b,b,b,x,x,b,x,b,o,b,o,x,b,o,b,o,b,x,o,b,x,o,win,50
b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,b,x,o,b,b,b,b,b,x,x,b,x,b,o,b,o,x,b,o,b,o,b,x,o,b,x,o,loss,50
b,b,o,b,b,b,b,b,b,x,b,b,b,b,b,b,x,o,b,b,b,b,b,x,x,b,x,b,o,b,o,x,b,o,b,o,b,x,o,b,x,o,win,50
b,b,o,b,b,b,b,b,b,x,b,b,b,b,b,b,x,o,b,b,b,x,b,x,x,b,x,b,o,b,o,x,b,o,b,o,b,x,o,b,x,o,loss,50
b,b,o,b,b,b,b,b,b,x,b,b,b,b,o,b,x,o,b,b,b,x,b,x,x,b,x,b,o,b,o,x,b,o,b,o,b,x,o,b,x,o,win,50
b,b,o,b,b,b,b,b,b,x,b,b,b,b,o,b,x,o,b,x,b,x,b,x,x,b,x,b,o,b,o,x,b,o,b,o,b,x,o,b,x,o,loss,50
b,b,o,b,b,b,b,b,b,x,b,b,o,b,o,b,x,o,b,x,b,x,b,x,x,b,x,b,o,b,o,x,b,o,b,o,b,x,o,b,x,o,win,50
b,b,o,b,b,b,b,b,b,x,b,b,o,b,o,b,x,o,b,x,b,x,b,x,x,b,x,b,o,b,o,x,b,o,x,o,b,x,o,b,x,o,loss,50
b,b,o,b,b,b,b,b,b,x,b,b,o,b,o,b,x,o,b,x,b,x,b,x,x,b,x,o,o,b,o,x,b,o,x,o,b,x,o,b,x,o,win,50
b,b,o,b,b,b,b,x,b,x,b,b,o,b,o,b,x,o,b,x,b,x,b,x,x,b,x,o,o,b,o,x,b,o,x,o,b,x,o,b,x,o,loss,50
o,b,o,b,b,b,b,x,b,x,b,b,o,b,o,b,x,o,b,x,b,x,b,x,x,b,x,o,o,b,o,x,b,o,x,o,b,x,o,b,x,o,win,50
o,b,o,b,b,b,b,x,b,x,x,b,o,b,o,b,x,o,b,x,b,x,b,x,x,b,x,o,o,b,o,x,b,o,x,o,b,x,o,b,x,o,loss,50
o,b,o,b,b,b,b,x,b,x,x,b,o,b,o,b,x,o,b,x,o,x,b,x,x,b,x,o,o,b,o,x,b,o,x,o,b,x,o,b,x,o,win,50
o,b,o,b,b,b,b,x,b,x,x,b,o,b,o,b,x,o,b,x,o,x,b,x,x,b,x,o,o,b,o,x,b,o,x,o,b,x,o,x,x,o,loss,50
o,b,o,b,b,b,b,x,b,x,x,b,o,b,o,b,x,o,b,x,o,x,b,x,x,b,x,o,o,b,o,x,o,o,x,o,b,x,o,x,x,o,win,50
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,loss,51
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,b,b,win,51
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,b,x,b,b,loss,51
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,x,x,b,b,win,51
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,x,x,o,b,loss,51
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,x,b,x,x,o,b,win,51
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,x,o,x,x,o,b,loss,51
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,o,b,b,b,x,o,x,x,o,b,win,51
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,b,x,o,b,b,b,x,o,x,x,o,b,loss,51
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,x,b,x,o,b,b,b,x,o,x,x,o,b,win,51
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,b,o,b,b,b,b,x,b,x,o,b,b,b,x,o,x,x,o,b,loss,51
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,x,b,o,b,b,b,b,x,b,x,o,b,b,b,x,o,x,x,o,b,win,51
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,o,b,b,b,b,x,b,o,b,b,b,b,x,b,x,o,b,b,b,x,o,x,x,o,b,loss,51
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,o,b,b,b,b,x,b,o,b,b,b,b,x,x,x,o,b,b,b,x,o,x,x,o,b,win,51
b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,o,b,o,b,b,b,b,x,b,o,b,b,b,b,x,x,x,o,b,b,b,x,o,x,x,o,b,loss,51
b,b,b,x,b,b,b,b,b,b,o,b,b,b,b,o,b,o,b,b,b,b,x,b,o,b,b,b,b,x,x,x,o,b,b,b,x,o,x,x,o,b,win,51
b,b,b,x,b,b,b,b,b,b,o,b,b,b,b,o,b,o,b,b,b,b,x,b,o,o,b,b,b,x,x,x,o,b,b,b,x,o,x,x,o,b,loss,51
b,b,b,x,b,b,b,b,b,b,o,b,b,b,b,o,b,o,b,b,b,b,x,b,o,o,b,b,b,x,x,x,o,b,b,x,x,o,x,x,o,b,win,51
b,b,b,x,b,b,b,b,b,b,o,b,b,b,b,o,b,o,b,b,b,b,x,b,o,o,b,b,o,x,x,x,o,b,b,x,x,o,x,x,o,b,loss,51
b,b,b,x,b,b,b,b,b,b,o,b,b,b,b,o,b,o,b,b,b,b,x,b,o,o,b,b,o,x,x,x,o,b,b,x,x,o,x,x,o,x,win,51
b,b,b,x,b,b,b,b,b,b,o,b,b,b,b,o,b,o,b,b,b,b,x,o,o,o,b,b,o,x,x,x,o,b,b,x,x,o,x,x,o,x,loss,51
b,b,b,x,b,b,b,b,b,b,o,b,b,b,b,o,x,o,b,b,b,b,x,o,o,o,b,b,o,x,x,x,o,b,b,x,x,o,x,x,o,x,win,51
b,b,b,x,b,b,b,b,b,o,o,b,b,b,b,o,x,o,b,b,b,b,x,o,o,o,b,b,o,x,x,x,o,b,b,x,x,o,x,x,o,x,loss,51
b,b,b,x,b,b,b,b,b,o,o,b,b,b,b,o,x,o,b,b,b,b,x,o,o,o,b,b,o,x,x,x,o,x,b,x,x,o,x,x,o,x,win,51
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,win,52
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,loss,52
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,b,x,b,b,b,b,win,52
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,b,x,x,b,b,b,loss,52
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,o,x,x,b,b,b,win,52
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,o,x,x,x,b,b,loss,52
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,o,x,x,x,o,b,win,52
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,x,b,b,b,b,o,x,x,x,o,b,loss,52
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,b,o,x,b,b,b,b,o,x,x,x,o,b,win,52
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,x,b,b,b,b,b,o,x,b,b,b,b,o,x,x,x,o,b,loss,52
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,o,x,b,b,b,b,b,o,x,b,b,b,b,o,x,x,x,o,b,win,52
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,o,b,b,b,b,b,o,x,b,b,b,b,b,o,x,b,b,b,b,o,x,x,x,o,b,loss,52
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,o,b,b,b,b,b,o,x,b,b,b,b,b,o,x,b,o,b,b,o,x,x,x,o,b,win,52
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,o,b,b,b,b,b,o,x,b,b,b,b,b,o,x,b,o,b,x,o,x,x,x,o,b,loss,52
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,o,b,b,b,b,b,o,x,b,b,b,o,b,o,x,b,o,b,x,o,x,x,x,o,b,win,52
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,o,b,b,b,b,b,o,x,b,x,b,o,b,o,x,b,o,b,x,o,x,x,x,o,b,loss,52
b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,b,x,o,b,b,b,b,b,o,x,b,x,b,o,b,o,x,b,o,b,x,o,x,x,x,o,b,win,52
b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,b,x,o,b,x,b,b,b,o,x,b,x,b,o,b,o,x,b,o,b,x,o,x,x,x,o,b,loss,52
b,b,b,b,b,b,b,b,b,o,o,b,b,b,b,b,x,o,b,x,b,b,b,o,x,b,x,b,o,b,o,x,b,o,b,x,o,x,x,x,o,b,win,52
b,b,b,b,b,b,b,b,b,o,o,b,b,b,b,b,x,o,b,x,b,b,b,o,x,b,x,b,o,x,o,x,b,o,b,x,o,x,x,x,o,b,loss,52
b,b,b,b,b,b,b,b,b,o,o,b,b,b,b,b,x,o,b,x,b,o,b,o,x,b,x,b,o,x,o,x,b,o,b,x,o,x,x,x,o,b,win,52
b,b,b,b,b,b,b,b,b,o,o,b,x,b,b,b,x,o,b,x,b,o,b,o,x,b,x,b,o,x,o,x,b,o,b,x,o,x,x,x,o,b,loss,52
b,b,b,b,b,o,b,b,b,o,o,b,x,b,b,b,x,o,b,x,b,o,b,o,x,b,x,b,o,x,o,x,b,o,b,x,o,x,x,x,o,b,win,52
b,b,b,x,b,o,b,b,b,o,o,b,x,b,b,b,x,o,b,x,b,o,b,o,x,b,x,b,o,x,o,x,b,o,b,x,o,x,x,x,o,b,loss,52
b,b,b,x,b,o,b,b,b,o,o,b,x,b,o,b,x,o,b,x,b,o,b,o,x,b,x,b,o,x,o,x,b,o,b,x,o,x,x,x,o,b,win,52
b,b,b,x,b,o,b,x,b,o,o,b,x,b,o,b,x,o,b,x,b,o,b,o,x,b,x,b,o,x,o,x,b,o,b,x,o,x,x,x,o,b,loss,52
b,b,o,x,b,o,b,x,b,o,o,b,x,b,o,b,x,o,b,x,b,o,b,o,x,b,x,b,o,x,o,x,b,o,b,x,o,x,x,x,o,b,win,52
x,b,o,x,b,o,b,x,b,o,o,b,x,b,o,b,x,o,b,x,b,o,b,o,x,b,x,b,o,x,o,x,b,o,b,x,o,x,x,x,o,b,loss,52
x,b,o,x,b,o,b,x,b,o,o,b,x,b,o,b,x,o,b,x,b,o,b,o,x,b,x,b,o,x,o,x,b,o,b,x,o,x,x,x,o,o,win,52
x,b,o,x,b,o,b,x,b,o,o,b,x,b,o,b,x,o,b,x,b,o,x,o,x,b,x,b,o,x,o,x,b,o,b,x,o,x,x,x,o,o,loss,52
x,b,o,x,b,o,b,x,b,o,o,b,x,b,o,b,x,o,b,x,b,o,x,o,x,b,x,b,o,x,o,x,o,o,b,x,o,x,x,x,o,o,win,52
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,loss,53
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,win,53
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,b,x,b,b,b,loss,53
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,b,x,b,b,x,win,53
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,b,x,b,o,x,loss,53
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,b,x,x,o,x,win,53
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,o,x,x,o,x,loss,53
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,x,b,b,b,b,o,x,x,o,x,win,53
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,o,x,b,b,b,b,o,x,x,o,x,loss,53
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,o,b,b,b,b,b,o,x,b,b,b,b,o,x,x,o,x,win,53
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,x,o,b,b,b,b,b,o,x,b,b,b,b,o,x,x,o,x,loss,53
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,o,b,b,b,b,b,x,o,b,b,b,b,b,o,x,b,b,b,b,o,x,x,o,x,win,53
b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,x,o,b,b,b,b,b,x,o,b,b,b,b,b,o,x,b,b,b,b,o,x,x,o,x,loss,53
b,b,b,b,x,b,b,b,b,b,b,o,b,b,b,b,b,x,o,b,b,b,b,b,x,o,b,b,b,b,b,o,x,b,b,b,b,o,x,x,o,x,win,53
b,b,b,b,x,b,b,b,b,b,o,o,b,b,b,b,b,x,o,b,b,b,b,b,x,o,b,b,b,b,b,o,x,b,b,b,b,o,x,x,o,x,loss,53
b,b,b,b,x,b,b,b,b,b,o,o,b,b,b,b,b,x,o,b,b,b,b,b,x,o,b,b,b,b,x,o,x,b,b,b,b,o,x,x,o,x,win,53
b,b,b,b,x,b,b,b,b,b,o,o,b,b,b,b,b,x,o,b,b,b,b,o,x,o,b,b,b,b,x,o,x,b,b,b,b,o,x,x,o,x,loss,53
b,b,b,b,x,b,b,b,b,b,o,o,b,b,b,b,b,x,o,b,b,b,b,o,x,o,b,b,b,b,x,o,x,b,x,b,b,o,x,x,o,x,win,53
b,b,b,b,x,b,b,b,b,b,o,o,b,b,b,b,b,x,o,b,b,b,b,o,x,o,b,o,b,b,x,o,x,b,x,b,b,o,x,x,o,x,loss,53
b,b,b,b,x,b,b,b,b,b,o,o,b,b,b,b,b,x,o,b,x,b,b,o,x,o,b,o,b,b,x,o,x,b,x,b,b,o,x,x,o,x,win,53
b,b,b,b,x,b,b,b,b,b,o,o,b,b,b,b,o,x,o,b,x,b,b,o,x,o,b,o,b,b,x,o,x,b,x,b,b,o,x,x,o,x,loss,53
b,b,b,b,x,b,b,b,b,b,o,o,b,b,b,b,o,x,o,b,x,b,b,o,x,o,b,o,b,b,x,o,x,b,x,b,x,o,x,x,o,x,win,53
b,b,b,b,x,b,b,b,b,o,o,o,b,b,b,b,o,x,o,b,x,b,b,o,x,o,b,o,b,b,x,o,x,b,x,b,x,o,x,x,o,x,loss,53
b,b,x,b,x,b,b,b,b,o,o,o,b,b,b,b,o,x,o,b,x,b,b,o,x,o,b,o,b,b,x,o,x,b,x,b,x,o,x,x,o,x,win,53
b,b,x,b,x,b,b,b,b,o,o,o,b,b,b,b,o,x,o,b,x,b,b,o,x,o,b,o,b,o,x,o,x,b,x,b,x,o,x,x,o,x,loss,53
b,b,x,b,x,b,b,b,b,o,o,o,b,x,b,b,o,x,o,b,x,b,b,o,x,o,b,o,b,o,x,o,x,b,x,b,x,o,x,x,o,x,win,53
b,b,x,b,x,b,b,b,b,o,o,o,b,x,b,b,o,x,o,b,x,b,o,o,x,o,b,o,b,o,x,o,x,b,x,b,x,o,x,x,o,x,loss,53
